1610.351196 , 1680.987671 , 1615.786011 , 1677.674194 ,
1606.297485 , 1673.498901 , 1607.887085 , 1667.243042 ,
1605.314331 , 1659.826294 , 1603.409180 , 1664.701050 ,
1598.198486 , 1655.454834 , 1601.355957 , 1655.497559 ,
1592.141113 , 1649.072510 , 1601.598755 , 1643.964111 ,
1596.321655 , 1638.000732 , 1594.482422 , 1635.488159 ,
1590.545166 , 1633.430542 , 1593.430176 , 1634.541382 ,
1588.177979 , 1624.480835 , 1590.421143 , 1626.155762 ,
1582.200928 , 1622.947510 , 1585.255493 , 1619.530273 ,
1580.418335 , 1622.033447 , 1584.460693 , 1617.488403 ,
1579.825439 , 1615.328369 , 1581.876343 , 1613.080566 ,
1575.514038 , 1610.331543 , 1580.780151 , 1606.545288 ,
1579.821655 , 1607.303711 , 1581.969849 , 1603.559692 ,
1577.410278 , 1601.811279 , 1573.690552 , 1604.331421 ,
1573.625854 , 1600.466553 , 1574.907349 , 1599.444092 ,
1573.500000 , 1599.717651 , 1575.257935 , 1595.055176 ,
1571.189819 , 1594.382202 , 1574.361084 , 1592.071655 ,
1571.770020 , 1590.913696 , 1572.840576 , 1591.975098 ,
1568.251587 , 1589.756104 , 1572.559204 , 1586.372559 ,
1565.433350 , 1592.713379 , 1569.333984 , 1585.201660 ,
1568.141846 , 1588.304565 , 1570.949585 , 1585.704590 ,
1568.078003 , 1582.774780 , 1567.742554 , 1583.990234 ,
1567.590454 , 1581.923218 , 1563.504883 , 1585.265747 ,
1566.254883 , 1580.547607 , 1568.043701 , 1582.001587 ,
1561.810791 , 1582.806030 , 1567.801147 , 1582.374878 ,
1568.731812 , 1576.517944 , 1566.908081 , 1577.878418 ,
1564.663086 , 1574.593628 , 1564.407959 , 1574.590576 ,
1564.518311 , 1577.441772 , 1568.022095 , 1576.425537 ,
1565.355957 , 1574.320068 , 1566.720825 , 1574.771851 ,
1564.118408 , 1573.503418 , 1561.585938 , 1575.543213 ,
1564.095947 , 1572.847046 , 1559.855957 , 1576.909180 ,
1564.873535 , 1573.346313 , 1566.774048 , 1572.794434 ,
1566.555420 , 1568.205811 , 1563.311768 , 1572.467407 ,
1566.086182 , 1570.337402 , 1565.535034 , 1568.254761 ,
